0.434459 0.745236 -0.215273 -0.420821 
-0.465375 0.585122 0.799923 -0.859207 
-0.711392 0.43443 -0.0503712 -0.627072 
0.783672 -0.74448 0.731761 0.0817874 
-0.394425 0.165413 -0.796214 -0.5342 
-0.403644 -0.537503 -0.704087 -0.600774 
-0.433756 0.679462 -0.735045 -0.0153674 
0.146221 -0.0489077 -0.213115 -0.42152 
0.612722 0.987228 0.977136 -0.702559 
-0.865517 -0.359811 -0.546865 0.751652 
-0.722805 -0.404331 -0.436793 0.980088 
-0.051249 0.423869 0.212707 -0.430489 
0.435785 0.963456 0.863854 -0.66024 
-0.3496 0.383319 -0.0292095 -0.680005 
0.152795 0.0613314 0.722733 -0.1057 
-0.458397 -0.235055 -0.254573 0.539353 
0.09392 -0.67301 0.0294522 -0.273579 
-0.736381 -0.412324 -0.983638 0.134662 
0.819961 0.929395 -0.569281 0.529726 
0.384894 -0.1028 0.741474 0.991598 
-0.3738 0.56012 0.0920219 0.666522 
0.109907 0.7791 -0.572985 -0.685625 
-0.273382 0.437637 0.315386 -0.53502 
-0.580508 -0.0772724 -0.585397 -0.614174 
0.21429 -0.442084 0.792437 0.595644 
-0.354005 0.094852 0.202865 0.902639 
-0.929992 0.451 -0.329379 0.636349 
-0.565293 -0.033207 -0.0640052 -0.08438 
0.846193 0.616308 -0.675438 -0.713309 
-0.0263851 0.267964 0.528702 -0.512337 
0.923799 0.496882 -0.957264 0.0808693 
0.280652 0.361544 0.109289 -0.13413 
0.50824 -0.146914 0.328625 -0.371545 
-0.787594 -0.0686884 -0.00763565 0.453798 
0.0643248 0.617064 -0.15895 0.947657 
-0.886185 -0.981501 0.532411 0.0942556 
-0.191238 0.393809 0.288278 0.853023 
0.630569 0.296526 0.106005 -0.0677102 
0.260036 -0.0304086 -0.680704 0.672736 
-0.578516 0.381036 0.265414 -0.849536 
0.765052 0.936715 0.559139 -0.316058 
0.537232 0.56526 -0.117497 0.652823 
0.370235 -0.195095 -0.52188 -0.280025 
0.200837 0.900171 0.422994 0.023702 
-0.812368 -0.0514206 0.853293 0.972819 
-0.476971 0.866236 -0.799146 0.614275 
0.74244 -0.334884 -0.831579 -0.436945 
0.281552 0.27557 -0.117255 -0.30076 
-0.213352 -0.546088 -0.782784 -0.251063 
0.562401 -0.405489 -0.40086 -0.907219 
-0.333555 -0.82723 -0.37578 -0.309162 
0.412849 -0.985968 0.309237 -0.584541 
-0.327692 -0.626389 0.0261544 -0.592843 
0.393063 0.610407 0.939606 0.155818 
0.832341 -0.0632402 0.723841 -0.198714 
0.886598 -0.0684723 -0.181409 -0.997199 
-0.960942 -0.294741 0.14247 0.0584576 
0.902349 -0.612241 -0.605538 -0.562365 
-0.678695 0.898321 0.754586 -0.081579 
0.885251 -0.678433 0.467032 0.345148 
-0.124036 0.655723 0.923164 -0.0747027 
-0.754896 0.395202 0.797322 0.99929 
0.165904 0.683111 -0.423679 -0.788982 
-0.615796 -0.491191 0.251789 0.553753 
-0.54249 -0.673486 -0.210314 0.453088 
-0.769772 0.300175 0.417371 -0.841325 
-0.501981 -0.472692 -0.2158 -0.351992 
0.266272 0.720322 -0.922036 0.306111 
0.860798 -0.403299 -0.476625 0.0909651 
0.758056 0.4969 0.103496 -0.679256 
0.687756 0.101359 0.343377 0.456575 
0.625849 -0.466583 -0.917485 0.774907 
0.295287 0.0621599 0.985999 0.973567 
0.057991 0.906264 0.821498 -0.82345 
-0.173313 -0.566412 0.505508 -0.201391 
0.482919 -0.989261 0.839292 0.946386 
0.58102 0.7725 -0.977649 0.790825 
-0.430873 0.0987037 0.673929 0.361664 
-0.23553 0.286309 -0.277963 -0.354375 
-0.632331 -0.773588 -0.760433 -0.460238 
-0.868473 0.693215 -0.726931 0.454445 
0.430916 0.459079 0.346257 0.336463 
0.780517 -0.759556 0.548804 -0.0447782 
-0.196165 -0.933174 0.299224 0.861602 
-0.176022 0.0694854 0.285863 -0.507719 
0.612858 0.177204 0.272645 0.756508 
-0.309567 -0.00164611 -0.882185 0.864403 
-0.136963 0.774744 -0.571667 0.550739 
0.515207 0.564964 0.667107 -0.805858 
0.0117383 -0.103325 0.872401 -0.217176 
-0.251712 -0.903689 0.895365 -0.104113 
-0.608829 0.220687 0.590271 0.11944 
0.256842 -0.708123 0.669723 -0.217886 
0.914191 0.779422 -0.528314 0.106905 
-0.224625 0.729496 -0.157939 -0.326808 
0.714353 -0.381609 -0.540591 -0.764798 
-0.85558 0.0795974 0.889056 0.26558 
0.273394 -0.743196 0.626261 0.321201 
-0.0193751 -0.661287 -0.462627 0.541313 
-0.994782 0.676299 -0.587569 -0.643455 
0.03145 0.753704 -0.270243 0.641944 
-0.331619 0.440072 0.88075 -0.00211252 
0.631067 -0.790285 -0.505054 -0.868547 
-0.673263 -0.184136 -0.284244 0.615511 
0.726372 0.346335 0.702248 0.174438 
-0.542246 -0.356697 -0.999546 -0.0699383 
0.809656 -0.173397 -0.444952 0.561897 
0.307392 0.118835 0.724599 -0.0347371 
0.0268803 0.742007 0.674384 -0.708274 
-0.425874 -0.887088 0.277085 -0.792478 
0.675061 0.345247 0.964166 0.505025 
0.158408 0.435222 0.947453 0.746171 
-0.994958 0.571991 -0.376658 0.543985 
0.455579 0.585692 0.51297 -0.539753 
0.962243 0.502048 0.246676 0.607773 
-0.17098 -0.358524 0.909205 -0.963734 
0.0684371 -0.237104 -0.214385 -0.783245 
-0.347324 -0.499598 0.364491 0.472175 
0.692057 -0.58378 -0.662462 0.587005 
-0.416356 -0.672141 -0.547278 -0.589103 
0.664414 0.397076 0.236892 -0.745001 
-0.559655 -0.487469 -0.767097 -0.517108 
-0.0251847 0.548546 -0.957007 0.530337 
-0.0787434 0.688953 -0.0933848 0.0371126 
-0.645464 -0.708046 -0.295412 0.589797 
0.75019 0.278042 -0.114946 -0.796471 
-0.364391 -0.692656 0.366024 0.272314 
-0.501044 0.371551 -0.406355 -0.144623 
0.0235847 0.534846 -0.488685 0.524729 
0.616234 -0.353943 0.903397 -0.186373 
-0.495826 0.0478496 0.0060759 0.211922 
-0.944965 0.28855 0.241072 0.166674 
-0.715385 -0.913871 0.784147 0.811514 
-0.864759 0.257565 0.501022 0.343375 
-0.618228 -0.895586 0.956827 -0.217815 
-0.989013 0.432464 0.486395 -0.0140481 
-0.407005 0.900868 0.501476 -0.726563 
-0.808572 -0.0689829 -0.488125 -0.655918 
0.31838 -0.448701 0.210994 0.951215 
0.619875 0.642874 0.17586 -0.434838 
-0.234446 0.0439294 0.78896 -0.448396 
-0.00655888 0.896547 0.17516 0.45624 
-0.221717 0.0780957 0.123312 -0.688667 
-0.229404 -0.38408 -0.587698 -0.904411 
-0.55098 0.482238 -0.31187 0.916487 
-0.259474 -0.419857 -0.630012 0.919106 
0.599616 0.257396 -0.678494 -0.868145 
0.517457 -0.754866 0.473744 -0.866758 
0.393201 0.0805451 0.73448 0.391281 
0.291673 0.673617 -0.340956 0.71886 
-0.898899 -0.427006 0.926466 -0.455861 
0.0576157 -0.522379 -0.0286281 0.64628 
0.732018 -0.813852 -0.108053 -0.798248 
0.0759165 -0.87846 0.96946 -0.925525 
0.978872 -0.833426 0.877987 -0.316608 
-0.913446 -0.521898 0.596535 0.791549 
-0.173893 0.399582 -0.145486 -0.721996 
-0.385518 -0.526082 0.244011 0.955706 
-0.41449 0.849653 -0.80982 -0.353074 
0.849691 -0.0655722 0.365829 0.802733 
-0.769284 0.119975 0.147408 -0.230667 
0.0896842 -0.102498 0.196255 0.858849 
0.904726 -0.777022 -0.393099 -0.030593 
-0.484669 0.206103 -0.0684447 -0.419153 
0.224925 -0.844933 -0.302723 0.202224 
-0.713502 -0.672608 -0.436272 0.751592 
-0.473682 -0.361433 -0.58205 0.566799 
0.81792 -0.944065 -0.801247 0.47566 
-0.522074 0.258409 0.0756025 -0.904326 
0.844698 0.189866 0.628944 0.518014 
0.437795 0.698809 0.374613 -0.959177 
0.24348 -0.697662 -0.135438 -0.352722 
-0.161861 0.0864131 -0.195897 -0.0257457 
-0.783923 -0.223095 -0.502075 -0.647844 
-0.985925 -0.0817416 0.276864 -0.257134 
0.287159 -0.431348 0.492233 -0.109259 
-0.0433972 0.357048 -0.132086 -0.728738 
0.613692 -0.824345 0.59837 -0.125278 
-0.195384 -0.186214 -0.0340225 0.0239829 
-0.650196 -0.562407 -0.397607 0.662543 
-0.0946354 0.849272 -0.742586 -0.406418 
-0.0942827 0.38678 -0.107556 0.568121 
0.40742 -0.0847852 0.573765 0.308823 
-0.362618 -0.96458 0.14936 -0.204666 
0.981634 0.508319 -0.138096 0.642596 
0.386292 0.0817891 0.451752 0.992215 
-0.276063 -0.486478 -0.254105 -0.413117 
-0.192259 -0.0920991 0.716418 0.9206 
-0.999226 0.555707 -0.304237 0.947921 
0.309447 -0.636826 -0.0639251 0.233809 
-0.342568 0.842329 0.0822465 0.723334 
-0.76851 -0.324318 0.843172 -0.282745 
-0.600869 0.260677 -0.86767 0.0926582 
-0.437842 -0.934694 0.689147 -0.307259 
-0.253179 0.881785 -0.225273 0.298102 
0.624056 0.415744 -0.170392 -0.705118 
-0.151344 -0.607302 -0.747125 -0.555667 
0.273139 -0.479648 0.192677 -0.135099 
0.441976 0.471679 0.028361 0.770542 
0.326582 0.651107 0.328477 -0.459993 
0.117837 0.710219 -0.178379 -0.617084 
-0.12023 0.170488 -0.597026 0.811365 
-0.429938 0.953445 -0.80696 0.187284 
0.955977 -0.203368 0.625725 0.35717 
0.0958474 0.947393 -0.0991009 -0.836479 
-0.415863 -0.128296 0.469903 0.930151 
0.243136 0.365283 0.117958 -0.752089 
-0.94755 0.304441 0.768813 -0.565217 
-0.802171 0.0473584 0.0682732 -0.195128 
-0.952248 -0.820931 -0.916065 0.271894 
-0.597745 0.742035 -0.628794 -0.902674 
0.103193 -0.10337 0.325687 0.398454 
-0.0465308 0.565849 -0.0236209 -0.159985 
0.809674 -0.34275 0.944971 0.406149 
0.740576 -0.0679501 -0.524953 -0.806212 
-0.0648971 0.0741679 0.838283 -0.517388 
0.195967 0.739039 0.396724 0.398363 
-0.535488 0.445572 0.220943 -0.219329 
0.742843 0.982069 0.5547 -0.596788 
0.196741 0.294746 -0.907513 0.346285 
0.773959 0.808746 -0.842982 -0.98552 
-0.599725 0.824397 -0.363053 -0.873454 
0.42823 0.970427 0.935659 -0.936461 
-0.82691 0.0694228 -0.710652 0.107138 
-0.0375664 0.889704 -0.673906 -0.180713 
-0.824949 0.852212 -0.289614 0.361641 
0.797146 -0.514833 0.118956 0.40202 
0.81109 -0.717598 -0.421031 0.26362 
0.44819 -0.627436 0.903063 -0.773458 
0.239122 0.956846 -0.852683 0.172563 
0.137672 0.933509 0.907446 0.803626 
-0.433973 -0.917217 -0.275316 -0.390542 
-0.881108 0.127334 -0.449709 -0.0160721 
0.707734 0.886954 -0.899514 -0.00908934 
-0.477996 -0.120585 -0.649591 0.966628 
0.21474 0.0747271 0.45119 0.147449 
-0.708129 -0.241342 0.570389 -0.0789384 
0.76514 -0.755302 0.468367 -0.785461 
0.26719 -0.620832 0.220003 0.582232 
-0.5103 0.806016 -0.361338 0.725934 
0.812891 -0.576232 0.552302 0.486433 
0.669445 -0.878797 0.591209 0.679558 
0.592893 -0.297354 0.964349 0.124388 
-0.233639 0.989616 -0.471319 -0.673552 
0.479119 -0.221547 0.53618 0.0857068 
0.333469 0.634696 -0.560603 0.318176 
0.701464 0.0637842 -0.633036 -0.19094 
-0.324914 -0.482509 -0.0670964 -0.51593 
0.797981 0.0802676 0.660339 -0.901153 
0.444307 0.045853 0.921664 0.212273 
0.871827 0.812237 0.0253906 0.830355 
0.571941 -0.110986 0.817357 -0.886673 
0.844582 -0.12975 -0.441389 0.338819 
0.300057 0.782664 -0.0389506 0.893894 
0.745031 0.958436 -0.893295 0.220465 
-0.192984 -0.240046 -0.115295 -0.841895 
0.475108 0.634877 0.671435 0.255535 
0.542177 -0.556397 0.225661 -0.377514 
-0.381894 0.0423562 0.463674 0.421725 
-0.0767023 -0.992559 0.574498 0.482077 
-0.218701 -0.599551 0.372977 0.795049 
0.755778 -0.0241348 0.37112 0.225351 
0.489325 -0.909776 -0.700817 -0.908464 
-0.0998081 0.527783 0.923268 -0.221023 
0.463512 -0.137181 0.471606 -0.783738 
-0.988671 -0.0303607 -0.350409 -0.941837 
-0.885068 -0.39749 0.374458 0.926426 
0.755383 0.621477 0.0419948 0.137323 
0.776468 0.214338 -0.882042 -0.727297 
0.382122 -0.0183212 -0.40554 0.508658 
-0.754918 0.427493 0.680657 -0.136743 
0.58936 0.638105 0.67026 0.759136 
0.0515664 0.102882 -0.814331 0.188216 
0.837976 -0.869861 0.645006 0.987645 
-0.64428 0.627722 -0.801059 -0.914416 
-0.469314 0.881335 0.721849 -0.726077 
0.171445 0.764835 -0.915597 0.305821 
-0.942816 -0.308494 -0.434095 -0.105356 
0.205771 -0.601174 -0.345247 -0.242007 
-0.0305742 -0.154897 0.744742 0.404668 
0.501491 0.737359 -0.512431 -0.893083 
0.0775979 -0.788937 0.680143 -0.411652 
-0.458634 0.734116 0.562099 0.517995 
0.346073 -0.392391 0.04618 0.445736 
-0.622345 0.993728 -0.358807 -0.517758 
-0.713603 0.692553 0.668804 -0.26154 
-0.846911 0.367563 0.930885 0.603841 
0.852762 0.628604 -0.687372 0.737777 
0.828574 -0.863844 -0.105536 0.360946 
-0.228805 -0.59008 0.394559 0.0255661 
-0.22394 0.636045 0.887126 0.219854 
-0.390126 -0.463395 -0.732559 0.155995 
-0.473027 0.385785 -0.234321 -0.749083 
-0.734615 0.72627 -0.813691 0.31139 
0.510066 -0.935612 -0.809291 0.934971 
0.990484 -0.751396 -0.762715 -0.532821 
-0.723286 -0.304091 -0.1641 0.369553 
0.624997 -0.333102 0.565167 0.861397 
0.745867 0.870081 0.27928 0.604503 
-0.946818 0.910247 -0.0461419 0.642256 
0.00711919 0.648577 -0.840373 0.370055 
0.990949 0.297574 -0.0400631 -0.53224 
0.642542 0.548352 -0.375882 0.401391 
-0.941314 -0.248541 -0.654704 -0.441729 
0.828925 0.427713 -0.395057 -0.544594 
0.998263 0.176074 -0.176941 0.486975 
-0.410629 -0.367206 -0.932855 -0.167805 
0.000369319 0.192548 -0.310654 0.761227 
-0.944554 0.867579 0.388963 -0.61838 
0.795143 0.0316202 -0.278102 0.590188 
0.969795 -0.962349 -0.565912 0.165895 
0.556937 0.604938 0.876532 -0.511463 
-0.12726 0.242683 -0.597959 -0.821464 
-0.488839 0.771768 0.996187 -0.31611 
-0.0969895 -0.787453 -0.0772878 0.934272 
0.250395 0.236411 0.0432335 -0.339223 
-0.202441 0.46432 0.66499 0.42235 
0.0560996 0.580111 -0.146403 0.538113 
0.103158 -0.134985 0.355861 -0.601446 
-0.373867 0.600476 -0.440546 -0.216703 
0.827294 0.99003 -0.751843 -0.436321 
0.879218 -0.498939 0.242987 0.618408 
0.236007 -0.862919 -0.173104 0.939292 
-0.645733 0.375815 0.0138357 -0.185403 
-0.855397 -0.772669 0.429296 -0.0702022 
-0.253928 -0.798531 0.0176049 0.874263 
-0.655249 0.624419 0.251121 0.281776 
-0.578683 -0.0767603 -0.734804 -0.700649 
-0.62893 -0.131632 -0.417228 0.73566 
-0.909382 0.4945 -0.469599 -0.113721 
-0.525501 -0.166513 0.219054 0.941606 
0.378189 -0.483055 -0.257601 0.105715 
-0.918433 -0.207926 0.490338 0.354039 
-0.882958 -0.618161 0.843172 0.342998 
0.436875 0.268404 0.0876945 0.663987 
0.910492 -0.780213 -0.904719 0.809444 
-0.884696 0.557912 -0.333769 -0.170027 
-0.973754 0.901198 0.154839 -0.503819 
-0.0891387 0.412336 -0.215373 0.570671 
-0.829249 0.425491 -0.944806 0.211592 
0.821388 -0.0671817 0.876737 -0.913631 
-0.119344 0.449987 0.218715 -0.263434 
0.727688 0.0304294 0.931727 0.700129 
-0.305871 -0.824498 -0.721222 -0.735095 
0.391818 0.221755 0.214902 0.420456 
-0.369302 0.242977 -0.145561 0.634401 
0.944524 0.411913 0.322011 -0.0743178 
-0.810624 -0.313925 -0.120108 -0.157193 
0.686798 -0.176913 0.708036 0.172514 
0.0476815 -0.723072 -0.322127 0.324236 
-0.184491 -0.713449 0.439346 0.626103 
0.514092 -0.186883 0.956193 0.736194 
-0.0731007 -0.222011 0.92086 -0.0573555 
-0.948484 -0.576368 -0.733758 0.565395 
0.86836 -0.811067 -0.0299716 -0.44921 
0.0715022 0.00531934 0.350156 0.872442 
-0.202412 -0.374899 0.283847 0.439658 
-0.786889 0.813352 -0.778851 0.832566 
0.492819 0.928559 0.615352 -0.828207 
0.168658 0.493469 0.866619 0.175318 
-0.696271 0.307852 -0.24845 -0.281155 
0.967318 -0.237954 -0.165594 -0.8866 
-0.453153 -0.989586 -0.390983 -0.718966 
-0.614704 -0.900074 -0.758113 -0.927116 
-0.91564 0.143884 -0.322422 0.456397 
0.983722 0.278818 0.696712 0.945021 
-0.704212 -0.680286 -0.662832 0.882328 
-0.800336 -0.298204 0.343809 -0.71363 
-0.990033 0.180016 -0.148449 -0.558798 
0.20665 0.73205 0.121795 0.453 
-0.629585 -0.872712 0.399004 0.497963 
0.831356 -0.887166 -0.271712 -0.472429 
-0.912694 0.182037 -0.65949 -0.810434 
-0.901897 0.157717 0.33073 0.198092 
-0.474516 -0.711664 0.00706616 -0.207524 
0.479124 -0.596208 0.555411 0.610023 
-0.271199 -0.599307 -0.814831 -0.167507 
-0.529992 0.700248 -0.670922 0.718158 
0.6685 0.0898667 -0.564697 -0.547171 
-0.584401 0.223781 0.893205 -0.994993 
0.51769 0.977176 0.00695032 0.0423944 
-0.51599 0.376418 0.87465 -0.921067 
0.929692 -0.963102 0.849398 0.741201 
-0.555411 -0.244835 -0.0721895 0.985039 
-0.464474 0.80005 -0.859108 0.644328 
0.798051 -0.774169 -0.180574 -0.708009 
0.516091 0.760484 -0.722033 0.857481 
0.333114 -0.574849 0.424739 0.0839862 
-0.988838 -0.960818 0.0405753 -0.875442 
0.00891048 0.689043 0.893319 -0.970726 
-0.498228 0.91862 0.291358 -0.740696 
-0.685109 0.347034 0.792125 -0.156597 
-0.023771 -0.548911 -0.272275 -0.857326 
0.0486197 0.929033 0.900375 -0.459662 
-0.299813 0.446961 -0.965988 -0.0837135 
0.0605889 0.594973 0.405303 0.599071 
0.0323414 0.207851 0.597087 -0.514641 
-0.00402473 0.766674 -0.62882 -0.201385 
0.260253 -0.703231 -0.250888 0.885442 
0.0423088 -0.612133 -0.551362 -0.0734394 
-0.797375 0.498724 0.492975 -0.748385 
0.630668 -0.575943 -0.851884 0.383404 
-0.126335 -0.4993 0.176926 0.454132 
-0.710069 -0.319239 0.833485 -0.558819 
0.72877 0.581774 0.478846 -0.418504 
0.399149 -0.210964 -0.816008 -0.753392 
0.769055 0.0845525 0.388897 -0.948796 
-0.542429 0.982467 0.664015 0.413989 
0.869157 -0.510716 -0.48693 0.964766 
0.437555 -0.825581 0.8242 -0.495967 
-0.12683 0.206248 0.55722 0.418996 
0.386847 -0.533539 0.52002 0.00716 
0.921564 0.550837 0.69885 -0.417034 
-0.197138 0.243146 0.406618 0.160197 
0.831436 0.221626 -0.55217 -0.00780112 
-0.54291 0.350887 0.839742 -0.772706 
-0.399087 0.468976 -0.773956 0.452188 
0.347527 -0.01789 -0.274203 -0.15032 
0.790204 0.776038 0.264481 0.31128 
-0.387925 0.508159 0.26662 0.576746 
-0.643562 -0.328847 -0.380884 -0.121046 
-0.708023 0.694658 -0.444162 0.570585 
-0.073034 -0.144807 0.0587446 -0.579851 
0.332667 0.122242 0.34684 0.0216285 
0.340597 0.623691 -0.543787 -0.889077 
0.627153 -0.697846 0.092757 0.336435 
-0.606744 -0.282785 -0.247856 -0.3793 
-0.627062 -0.168458 -0.9467 -0.403718 
-0.376872 -0.931172 0.463938 -0.86495 
0.653509 0.0139846 0.501256 -0.493859 
0.415247 0.219409 -0.498063 0.522842 
-0.174247 0.567553 -0.0430871 -0.613335 
0.284177 0.438041 0.649372 0.889546 
-0.711089 0.720109 0.678863 -0.0230261 
0.115684 -0.751687 -0.209602 -0.172154 
0.0129468 0.0198151 0.128218 -0.528959 
0.68806 -0.490855 0.862855 0.223581 
-0.115262 0.332866 -0.820705 -0.120951 
0.470518 0.0022823 -0.207767 0.88503 
0.557217 -0.00157049 -0.624075 0.188347 
-0.677707 0.507285 -0.996505 0.383082 
-0.656311 -0.79147 -0.650546 0.304026 
-0.0559356 0.46489 0.895945 -0.804493 
-0.756142 0.0581222 0.702345 0.966048 
0.14655 0.451676 0.756072 -0.535777 
-0.224499 -0.313484 -0.656225 0.187706 
-0.299052 -0.590991 0.542086 -0.806658 
0.747463 -0.0793476 0.982116 0.916411 
-0.876972 0.668626 0.0695724 -0.962614 
-0.508848 -0.814953 -0.193433 0.504623 
-0.640462 -0.571189 0.248735 0.493157 
-0.520534 -0.660221 0.688688 -0.0836596 
-0.216871 0.879705 0.362405 0.0752072 
0.286504 0.284005 -0.69252 0.913306 
0.812133 0.462021 0.0355285 0.937969 
-0.876274 0.503396 0.818618 0.18613 
-0.0863425 0.586159 0.400237 0.249742 
-0.794612 -0.820763 0.787672 -0.441331 
-0.503336 -0.665061 0.871918 0.782412 
0.536786 0.654987 -0.135825 0.384792 
0.858897 0.193221 0.288928 0.0648103 
0.91191 0.554347 -0.626145 0.305254 
-0.637461 0.22254 0.821088 0.771457 
0.143074 -0.368737 -0.0617 -0.0456441 
-0.799178 0.274457 -0.947282 -0.717772 
0.478223 0.470853 -0.388514 -0.400698 
-0.843979 0.651078 -0.933482 0.425397 
0.888882 0.783602 0.915573 0.505809 
-0.637039 -0.196281 -0.209219 0.478352 
0.626539 -0.34664 -0.141249 0.310428 
0.446099 -0.217969 -0.708502 -0.305844 
-0.314746 -0.688996 -0.205725 -0.138566 
0.970227 -0.13811 0.208205 -0.385546 
-0.609836 -0.753079 -0.812557 -0.110337 
-0.070888 0.369126 -0.50338 -0.172518 
0.116778 -0.686434 -0.0357234 0.0786766 
0.165664 -0.066563 -0.468781 -0.922631 
0.63006 0.778136 -0.961293 0.0208245 
-0.135759 0.234219 -0.0536075 -0.00491203 
0.288692 -0.397937 0.600791 -0.885245 
-0.878788 0.963183 -0.154726 -0.474553 
0.22378 0.66303 -0.804872 -0.511755 
0.768158 -0.0581583 0.289479 0.0310955 
-0.0956587 0.842888 -0.792321 0.600654 
-0.489716 -0.0529655 -0.497392 -0.598448 
0.580291 -0.596137 -0.674992 -0.0309356 
0.028067 0.346284 -0.973703 -0.213216 
0.423942 -0.466807 0.902845 0.651293 
0.785679 -0.4169 -0.88732 0.527733 
0.524731 0.681223 0.898215 -0.430804 
-0.0392725 -0.81182 -0.23298 0.0360851 
0.644577 0.776321 0.401608 -0.407457 
0.436641 0.23557 -0.72793 0.87445 
0.323266 0.41072 -0.411893 -0.192458 
-0.21235 -0.592416 -0.660092 0.546899 
0.637463 -0.489973 -0.675211 -0.843323 
-0.198511 -0.118427 0.199593 0.406844 
-0.056329 -0.941338 -0.593574 -0.0277032 
0.526345 -0.706371 -0.759638 0.662486 
0.16445 0.685292 0.990374 -0.114804 
-0.42979 -0.287978 0.265177 -0.717276 
-0.0275561 0.0756599 -0.468139 -0.643357 
0.849705 0.996296 -0.215351 0.74663 
-0.459563 0.573912 -0.526618 -0.102822 
0.362608 0.322581 -0.280696 0.246306 
-0.221183 0.365422 0.281269 -0.425888 
0.657215 0.887478 0.437659 0.975855 
-0.471728 -0.743982 0.250523 0.323675 
-0.591124 0.143558 0.319976 0.594936 
-0.478544 0.121697 -0.615949 -0.0290574 
0.816964 -0.141919 -0.148686 0.43843 
-0.469911 0.106741 -0.834751 -0.879617 
